experiment_id,experiment_name,user_id,account_id,assigned_at,variant
exp_acct_00000079,onboarding_ai_tooltip,usr_00001633,acct_00000079,2025-01-27 15:30:45,variant_b
exp_acct_00000079,onboarding_ai_tooltip,usr_00001634,acct_00000079,2025-01-24 13:48:35,variant_b
exp_acct_00000079,onboarding_ai_tooltip,usr_00001635,acct_00000079,2025-02-04 17:55:18,control
exp_acct_00000079,onboarding_ai_tooltip,usr_00001636,acct_00000079,2025-01-31 10:03:49,variant_b
exp_acct_00000079,onboarding_ai_tooltip,usr_00001637,acct_00000079,2025-01-22 16:02:27,control
exp_acct_00000079,onboarding_ai_tooltip,usr_00001638,acct_00000079,2025-01-16 13:19:22,control
exp_acct_00000079,onboarding_ai_tooltip,usr_00001639,acct_00000079,2025-01-20 16:59:09,variant_b
exp_acct_00000079,onboarding_ai_tooltip,usr_00001640,acct_00000079,2025-01-29 08:37:50,variant_b
exp_acct_00000079,onboarding_ai_tooltip,usr_00001641,acct_00000079,2025-01-23 16:02:32,variant_b
exp_acct_00000079,onboarding_ai_tooltip,usr_00001642,acct_00000079,2025-02-08 19:49:18,control
exp_acct_00000079,onboarding_ai_tooltip,usr_00001643,acct_00000079,2025-02-01 16:41:26,control
exp_acct_00000079,onboarding_ai_tooltip,usr_00001644,acct_00000079,2025-01-26 07:00:10,variant_b
exp_acct_00000079,onboarding_ai_tooltip,usr_00001645,acct_00000079,2025-01-30 17:10:49,control
exp_acct_00000079,onboarding_ai_tooltip,usr_00001646,acct_00000079,2025-01-18 14:33:35,control
exp_acct_00000079,onboarding_ai_tooltip,usr_00001647,acct_00000079,2025-01-23 11:09:00,variant_b
exp_acct_00000079,onboarding_ai_tooltip,usr_00001648,acct_00000079,2025-01-31 07:44:09,control
exp_acct_00000079,onboarding_ai_tooltip,usr_00001649,acct_00000079,2025-01-16 07:16:29,variant_b
exp_acct_00000079,onboarding_ai_tooltip,usr_00001650,acct_00000079,2025-02-04 17:38:09,variant_b
exp_acct_00000079,onboarding_ai_tooltip,usr_00001651,acct_00000079,2025-02-03 08:19:00,variant_b
exp_acct_00000079,onboarding_ai_tooltip,usr_00001652,acct_00000079,2025-01-28 07:32:23,control
exp_acct_00000079,onboarding_ai_tooltip,usr_00001653,acct_00000079,2025-01-20 08:01:12,variant_b
exp_acct_00000079,onboarding_ai_tooltip,usr_00001654,acct_00000079,2025-01-28 18:17:01,control
exp_acct_00000079,onboarding_ai_tooltip,usr_00001655,acct_00000079,2025-01-21 16:06:45,control
exp_acct_00000080,onboarding_ai_tooltip,usr_00001656,acct_00000080,2025-02-02 18:41:35,control
exp_acct_00000080,onboarding_ai_tooltip,usr_00001657,acct_00000080,2025-02-09 13:50:06,variant_b
exp_acct_00000080,onboarding_ai_tooltip,usr_00001658,acct_00000080,2025-02-12 19:40:40,control
exp_acct_00000080,onboarding_ai_tooltip,usr_00001659,acct_00000080,2025-02-15 19:55:14,variant_b
exp_acct_00000080,onboarding_ai_tooltip,usr_00001660,acct_00000080,2025-02-16 08:07:59,variant_b
exp_acct_00000080,onboarding_ai_tooltip,usr_00001661,acct_00000080,2025-02-05 08:17:18,control
exp_acct_00000080,onboarding_ai_tooltip,usr_00001662,acct_00000080,2025-02-05 10:36:06,variant_b
exp_acct_00000080,onboarding_ai_tooltip,usr_00001663,acct_00000080,2025-02-12 12:13:46,control
exp_acct_00000080,onboarding_ai_tooltip,usr_00001664,acct_00000080,2025-02-08 15:31:45,variant_b
exp_acct_00000080,onboarding_ai_tooltip,usr_00001665,acct_00000080,2025-02-14 17:05:16,control
exp_acct_00000080,onboarding_ai_tooltip,usr_00001666,acct_00000080,2025-02-13 07:23:23,variant_b
exp_acct_00000080,onboarding_ai_tooltip,usr_00001667,acct_00000080,2025-02-09 13:13:52,control
exp_acct_00000080,onboarding_ai_tooltip,usr_00001668,acct_00000080,2025-02-23 15:25:25,control
exp_acct_00000080,onboarding_ai_tooltip,usr_00001669,acct_00000080,2025-02-25 08:42:49,control
exp_acct_00000080,onboarding_ai_tooltip,usr_00001670,acct_00000080,2025-02-02 09:05:54,variant_b
exp_acct_00000080,onboarding_ai_tooltip,usr_00001671,acct_00000080,2025-02-12 14:08:12,variant_b
exp_acct_00000080,onboarding_ai_tooltip,usr_00001672,acct_00000080,2025-02-23 13:04:38,variant_b
exp_acct_00000080,onboarding_ai_tooltip,usr_00001673,acct_00000080,2025-02-04 10:26:16,control
exp_acct_00000080,onboarding_ai_tooltip,usr_00001674,acct_00000080,2025-02-07 09:14:50,control
exp_acct_00000081,onboarding_ai_tooltip,usr_00001675,acct_00000081,2025-02-22 16:15:29,control
exp_acct_00000081,onboarding_ai_tooltip,usr_00001676,acct_00000081,2025-03-06 11:16:19,variant_b
exp_acct_00000081,onboarding_ai_tooltip,usr_00001677,acct_00000081,2025-02-19 19:14:14,variant_b
exp_acct_00000081,onboarding_ai_tooltip,usr_00001678,acct_00000081,2025-03-06 17:58:24,control
exp_acct_00000081,onboarding_ai_tooltip,usr_00001679,acct_00000081,2025-02-24 09:07:26,variant_b
exp_acct_00000081,onboarding_ai_tooltip,usr_00001680,acct_00000081,2025-02-28 14:29:49,variant_b
exp_acct_00000081,onboarding_ai_tooltip,usr_00001681,acct_00000081,2025-02-18 18:28:17,control
exp_acct_00000081,onboarding_ai_tooltip,usr_00001682,acct_00000081,2025-02-13 08:10:23,control
exp_acct_00000081,onboarding_ai_tooltip,usr_00001683,acct_00000081,2025-02-18 17:35:08,variant_b
exp_acct_00000081,onboarding_ai_tooltip,usr_00001684,acct_00000081,2025-02-21 19:58:18,control
exp_acct_00000081,onboarding_ai_tooltip,usr_00001685,acct_00000081,2025-02-16 17:25:20,control
exp_acct_00000081,onboarding_ai_tooltip,usr_00001686,acct_00000081,2025-02-26 08:39:19,control
exp_acct_00000081,onboarding_ai_tooltip,usr_00001687,acct_00000081,2025-02-26 10:00:45,variant_b
exp_acct_00000081,onboarding_ai_tooltip,usr_00001688,acct_00000081,2025-02-23 18:25:14,variant_b
exp_acct_00000081,onboarding_ai_tooltip,usr_00001689,acct_00000081,2025-02-17 10:54:00,variant_b
exp_acct_00000081,onboarding_ai_tooltip,usr_00001690,acct_00000081,2025-02-25 13:19:09,variant_b
exp_acct_00000081,onboarding_ai_tooltip,usr_00001691,acct_00000081,2025-03-01 16:45:26,control
exp_acct_00000082,onboarding_ai_tooltip,usr_00001692,acct_00000082,2025-01-21 07:20:32,control
exp_acct_00000082,onboarding_ai_tooltip,usr_00001693,acct_00000082,2025-01-19 13:11:21,control
exp_acct_00000082,onboarding_ai_tooltip,usr_00001694,acct_00000082,2025-01-20 17:27:53,variant_b
exp_acct_00000082,onboarding_ai_tooltip,usr_00001695,acct_00000082,2025-01-29 15:00:45,control
exp_acct_00000082,onboarding_ai_tooltip,usr_00001696,acct_00000082,2025-01-09 16:57:14,variant_b
exp_acct_00000082,onboarding_ai_tooltip,usr_00001697,acct_00000082,2025-01-14 14:31:38,control
exp_acct_00000082,onboarding_ai_tooltip,usr_00001698,acct_00000082,2025-01-12 12:49:55,variant_b
exp_acct_00000082,onboarding_ai_tooltip,usr_00001699,acct_00000082,2025-01-05 19:48:06,control
exp_acct_00000082,onboarding_ai_tooltip,usr_00001700,acct_00000082,2025-01-12 14:27:43,variant_b
exp_acct_00000082,onboarding_ai_tooltip,usr_00001701,acct_00000082,2025-01-22 16:08:29,control
exp_acct_00000082,onboarding_ai_tooltip,usr_00001702,acct_00000082,2025-01-20 12:46:41,control
exp_acct_00000082,onboarding_ai_tooltip,usr_00001703,acct_00000082,2025-01-16 18:15:03,control
exp_acct_00000082,onboarding_ai_tooltip,usr_00001704,acct_00000082,2025-01-12 12:29:43,control
exp_acct_00000082,onboarding_ai_tooltip,usr_00001705,acct_00000082,2025-01-11 11:49:28,control
exp_acct_00000082,onboarding_ai_tooltip,usr_00001706,acct_00000082,2025-01-10 16:33:21,variant_b
exp_acct_00000082,onboarding_ai_tooltip,usr_00001707,acct_00000082,2025-01-20 19:14:59,variant_b
exp_acct_00000083,onboarding_ai_tooltip,usr_00001708,acct_00000083,2025-02-01 17:42:06,control
exp_acct_00000083,onboarding_ai_tooltip,usr_00001709,acct_00000083,2025-02-08 07:41:40,variant_b
exp_acct_00000083,onboarding_ai_tooltip,usr_00001710,acct_00000083,2025-02-04 12:43:49,variant_b
exp_acct_00000083,onboarding_ai_tooltip,usr_00001711,acct_00000083,2025-02-06 14:09:16,control
exp_acct_00000083,onboarding_ai_tooltip,usr_00001712,acct_00000083,2025-01-29 18:28:02,control
exp_acct_00000083,onboarding_ai_tooltip,usr_00001713,acct_00000083,2025-01-23 08:35:36,variant_b
exp_acct_00000083,onboarding_ai_tooltip,usr_00001714,acct_00000083,2025-01-30 08:57:09,variant_b
exp_acct_00000083,onboarding_ai_tooltip,usr_00001715,acct_00000083,2025-01-29 12:51:21,control
exp_acct_00000083,onboarding_ai_tooltip,usr_00001716,acct_00000083,2025-02-05 18:38:03,variant_b
exp_acct_00000083,onboarding_ai_tooltip,usr_00001717,acct_00000083,2025-02-05 07:11:43,variant_b
exp_acct_00000083,onboarding_ai_tooltip,usr_00001718,acct_00000083,2025-02-10 08:21:43,variant_b
exp_acct_00000083,onboarding_ai_tooltip,usr_00001719,acct_00000083,2025-01-23 18:04:35,variant_b
exp_acct_00000083,onboarding_ai_tooltip,usr_00001720,acct_00000083,2025-01-18 12:14:01,control
exp_acct_00000084,onboarding_ai_tooltip,usr_00001721,acct_00000084,2025-02-21 09:29:49,control
exp_acct_00000084,onboarding_ai_tooltip,usr_00001722,acct_00000084,2025-02-25 10:09:10,variant_b
exp_acct_00000084,onboarding_ai_tooltip,usr_00001723,acct_00000084,2025-02-21 13:45:26,variant_b
exp_acct_00000084,onboarding_ai_tooltip,usr_00001724,acct_00000084,2025-02-17 18:40:16,control
exp_acct_00000084,onboarding_ai_tooltip,usr_00001725,acct_00000084,2025-02-23 14:29:29,control
exp_acct_00000084,onboarding_ai_tooltip,usr_00001726,acct_00000084,2025-03-10 16:08:32,variant_b
exp_acct_00000084,onboarding_ai_tooltip,usr_00001727,acct_00000084,2025-02-25 18:45:25,variant_b
exp_acct_00000084,onboarding_ai_tooltip,usr_00001728,acct_00000084,2025-03-03 12:40:04,control
exp_acct_00000084,onboarding_ai_tooltip,usr_00001729,acct_00000084,2025-03-04 08:39:35,control
exp_acct_00000084,onboarding_ai_tooltip,usr_00001730,acct_00000084,2025-02-28 08:23:10,variant_b
exp_acct_00000084,onboarding_ai_tooltip,usr_00001731,acct_00000084,2025-02-25 14:44:09,control
exp_acct_00000084,onboarding_ai_tooltip,usr_00001732,acct_00000084,2025-03-02 18:23:01,control
exp_acct_00000084,onboarding_ai_tooltip,usr_00001733,acct_00000084,2025-03-04 19:38:30,variant_b
exp_acct_00000084,onboarding_ai_tooltip,usr_00001734,acct_00000084,2025-02-23 16:55:47,variant_b
exp_acct_00000084,onboarding_ai_tooltip,usr_00001735,acct_00000084,2025-02-25 11:07:22,variant_b
exp_acct_00000085,onboarding_ai_tooltip,usr_00001736,acct_00000085,2025-02-24 16:49:14,control
exp_acct_00000085,onboarding_ai_tooltip,usr_00001737,acct_00000085,2025-01-31 15:20:21,control
exp_acct_00000085,onboarding_ai_tooltip,usr_00001738,acct_00000085,2025-02-01 10:52:51,control
exp_acct_00000085,onboarding_ai_tooltip,usr_00001739,acct_00000085,2025-02-23 16:06:06,variant_b
exp_acct_00000085,onboarding_ai_tooltip,usr_00001740,acct_00000085,2025-02-16 16:35:42,control
exp_acct_00000085,onboarding_ai_tooltip,usr_00001741,acct_00000085,2025-02-20 11:44:59,variant_b
exp_acct_00000085,onboarding_ai_tooltip,usr_00001742,acct_00000085,2025-02-10 12:18:34,variant_b
exp_acct_00000085,onboarding_ai_tooltip,usr_00001743,acct_00000085,2025-02-15 17:16:38,control
exp_acct_00000085,onboarding_ai_tooltip,usr_00001744,acct_00000085,2025-02-08 17:30:50,control
exp_acct_00000085,onboarding_ai_tooltip,usr_00001745,acct_00000085,2025-02-19 15:33:41,control
exp_acct_00000085,onboarding_ai_tooltip,usr_00001746,acct_00000085,2025-02-08 07:07:58,variant_b
exp_acct_00000085,onboarding_ai_tooltip,usr_00001747,acct_00000085,2025-02-05 18:29:21,control
exp_acct_00000085,onboarding_ai_tooltip,usr_00001748,acct_00000085,2025-02-09 19:18:30,control
exp_acct_00000085,onboarding_ai_tooltip,usr_00001749,acct_00000085,2025-02-14 07:42:26,control
exp_acct_00000085,onboarding_ai_tooltip,usr_00001750,acct_00000085,2025-02-07 07:13:53,variant_b
exp_acct_00000085,onboarding_ai_tooltip,usr_00001751,acct_00000085,2025-02-09 14:55:55,variant_b
exp_acct_00000085,onboarding_ai_tooltip,usr_00001752,acct_00000085,2025-02-02 12:44:56,variant_b
exp_acct_00000085,onboarding_ai_tooltip,usr_00001753,acct_00000085,2025-02-21 15:11:21,variant_b
exp_acct_00000085,onboarding_ai_tooltip,usr_00001754,acct_00000085,2025-02-24 11:11:34,variant_b
exp_acct_00000085,onboarding_ai_tooltip,usr_00001755,acct_00000085,2025-02-02 19:46:48,control
exp_acct_00000085,onboarding_ai_tooltip,usr_00001756,acct_00000085,2025-02-04 19:28:59,control
exp_acct_00000085,onboarding_ai_tooltip,usr_00001757,acct_00000085,2025-01-31 15:58:30,variant_b
exp_acct_00000085,onboarding_ai_tooltip,usr_00001758,acct_00000085,2025-02-15 10:21:57,variant_b
exp_acct_00000085,onboarding_ai_tooltip,usr_00001759,acct_00000085,2025-02-01 11:21:13,control
exp_acct_00000085,onboarding_ai_tooltip,usr_00001760,acct_00000085,2025-02-05 15:22:52,control
exp_acct_00000085,onboarding_ai_tooltip,usr_00001761,acct_00000085,2025-02-18 19:28:57,control
exp_acct_00000086,onboarding_ai_tooltip,usr_00001762,acct_00000086,2025-02-16 14:14:33,control
exp_acct_00000086,onboarding_ai_tooltip,usr_00001763,acct_00000086,2025-02-17 13:31:47,variant_b
exp_acct_00000086,onboarding_ai_tooltip,usr_00001764,acct_00000086,2025-01-27 07:42:54,control
exp_acct_00000086,onboarding_ai_tooltip,usr_00001765,acct_00000086,2025-02-04 07:31:26,control
exp_acct_00000086,onboarding_ai_tooltip,usr_00001766,acct_00000086,2025-01-27 18:07:15,variant_b
exp_acct_00000086,onboarding_ai_tooltip,usr_00001767,acct_00000086,2025-02-02 10:29:17,control
exp_acct_00000086,onboarding_ai_tooltip,usr_00001768,acct_00000086,2025-02-18 16:42:57,control
exp_acct_00000086,onboarding_ai_tooltip,usr_00001769,acct_00000086,2025-02-18 17:24:08,control
exp_acct_00000086,onboarding_ai_tooltip,usr_00001770,acct_00000086,2025-02-01 18:20:08,variant_b
exp_acct_00000086,onboarding_ai_tooltip,usr_00001771,acct_00000086,2025-01-29 11:53:58,control
exp_acct_00000086,onboarding_ai_tooltip,usr_00001772,acct_00000086,2025-02-10 10:01:32,control
exp_acct_00000086,onboarding_ai_tooltip,usr_00001773,acct_00000086,2025-02-19 08:50:10,control
exp_acct_00000086,onboarding_ai_tooltip,usr_00001774,acct_00000086,2025-01-29 09:51:45,variant_b
exp_acct_00000086,onboarding_ai_tooltip,usr_00001775,acct_00000086,2025-01-31 19:58:41,control
exp_acct_00000086,onboarding_ai_tooltip,usr_00001776,acct_00000086,2025-02-04 19:32:45,variant_b
exp_acct_00000086,onboarding_ai_tooltip,usr_00001777,acct_00000086,2025-02-15 08:56:44,control
exp_acct_00000086,onboarding_ai_tooltip,usr_00001778,acct_00000086,2025-02-14 13:43:26,variant_b
exp_acct_00000087,onboarding_ai_tooltip,usr_00001779,acct_00000087,2025-02-09 10:48:27,variant_b
exp_acct_00000087,onboarding_ai_tooltip,usr_00001780,acct_00000087,2025-02-20 08:00:54,control
exp_acct_00000087,onboarding_ai_tooltip,usr_00001781,acct_00000087,2025-02-05 19:56:15,control
exp_acct_00000087,onboarding_ai_tooltip,usr_00001782,acct_00000087,2025-02-16 18:55:41,variant_b
exp_acct_00000087,onboarding_ai_tooltip,usr_00001783,acct_00000087,2025-03-01 16:39:24,variant_b
exp_acct_00000087,onboarding_ai_tooltip,usr_00001784,acct_00000087,2025-02-26 16:15:55,variant_b
exp_acct_00000087,onboarding_ai_tooltip,usr_00001785,acct_00000087,2025-02-13 17:03:35,control
exp_acct_00000087,onboarding_ai_tooltip,usr_00001786,acct_00000087,2025-02-14 18:34:44,control
exp_acct_00000087,onboarding_ai_tooltip,usr_00001787,acct_00000087,2025-02-15 15:53:44,variant_b
exp_acct_00000087,onboarding_ai_tooltip,usr_00001788,acct_00000087,2025-02-14 15:55:10,variant_b
exp_acct_00000087,onboarding_ai_tooltip,usr_00001789,acct_00000087,2025-02-13 18:15:26,control
exp_acct_00000087,onboarding_ai_tooltip,usr_00001790,acct_00000087,2025-02-08 13:14:31,control
exp_acct_00000087,onboarding_ai_tooltip,usr_00001791,acct_00000087,2025-02-13 12:32:19,control
exp_acct_00000087,onboarding_ai_tooltip,usr_00001792,acct_00000087,2025-02-27 13:57:04,control
exp_acct_00000087,onboarding_ai_tooltip,usr_00001793,acct_00000087,2025-02-07 15:38:10,control
exp_acct_00000087,onboarding_ai_tooltip,usr_00001794,acct_00000087,2025-03-01 11:59:54,control
exp_acct_00000087,onboarding_ai_tooltip,usr_00001795,acct_00000087,2025-03-02 13:01:00,variant_b
exp_acct_00000087,onboarding_ai_tooltip,usr_00001796,acct_00000087,2025-02-23 14:58:17,variant_b
exp_acct_00000087,onboarding_ai_tooltip,usr_00001797,acct_00000087,2025-02-26 17:28:01,variant_b
exp_acct_00000087,onboarding_ai_tooltip,usr_00001798,acct_00000087,2025-02-12 11:52:33,variant_b
exp_acct_00000087,onboarding_ai_tooltip,usr_00001799,acct_00000087,2025-02-26 16:21:56,variant_b
exp_acct_00000087,onboarding_ai_tooltip,usr_00001800,acct_00000087,2025-02-09 14:21:10,variant_b
exp_acct_00000087,onboarding_ai_tooltip,usr_00001801,acct_00000087,2025-02-19 16:42:50,control
exp_acct_00000087,onboarding_ai_tooltip,usr_00001802,acct_00000087,2025-02-13 18:32:38,variant_b
exp_acct_00000087,onboarding_ai_tooltip,usr_00001803,acct_00000087,2025-02-19 13:04:47,variant_b
exp_acct_00000087,onboarding_ai_tooltip,usr_00001804,acct_00000087,2025-02-27 11:11:40,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001805,acct_00000088,2025-02-27 16:35:07,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001806,acct_00000088,2025-03-05 15:50:38,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001807,acct_00000088,2025-03-02 15:15:03,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001808,acct_00000088,2025-03-01 17:48:21,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001809,acct_00000088,2025-02-19 09:21:59,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001810,acct_00000088,2025-03-03 13:42:25,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001811,acct_00000088,2025-02-26 08:26:19,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001812,acct_00000088,2025-02-26 07:51:15,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001813,acct_00000088,2025-02-17 07:31:51,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001814,acct_00000088,2025-03-07 11:34:28,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001815,acct_00000088,2025-02-24 12:28:08,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001816,acct_00000088,2025-02-22 19:08:48,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001817,acct_00000088,2025-02-19 10:00:39,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001818,acct_00000088,2025-02-19 12:05:27,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001819,acct_00000088,2025-02-13 18:51:22,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001820,acct_00000088,2025-02-17 19:49:33,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001821,acct_00000088,2025-03-01 18:37:19,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001822,acct_00000088,2025-03-09 15:13:34,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001823,acct_00000088,2025-02-25 16:42:24,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001824,acct_00000088,2025-02-26 16:42:10,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001825,acct_00000088,2025-02-18 17:51:36,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001826,acct_00000088,2025-03-05 10:05:44,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001827,acct_00000088,2025-03-09 12:49:05,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001828,acct_00000088,2025-03-04 14:14:19,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001829,acct_00000088,2025-02-17 09:06:20,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001830,acct_00000088,2025-03-09 18:18:26,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001831,acct_00000088,2025-02-18 13:42:24,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001832,acct_00000088,2025-02-12 19:06:37,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001833,acct_00000088,2025-02-21 19:28:49,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001834,acct_00000088,2025-03-09 16:42:01,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001835,acct_00000088,2025-02-15 07:18:22,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001836,acct_00000088,2025-03-09 10:44:14,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001837,acct_00000088,2025-03-02 07:42:21,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001838,acct_00000088,2025-03-08 15:32:15,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001839,acct_00000088,2025-03-02 17:24:17,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001840,acct_00000088,2025-02-19 15:28:04,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001841,acct_00000088,2025-02-15 17:47:56,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001842,acct_00000088,2025-02-23 15:50:26,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001843,acct_00000088,2025-02-23 09:54:34,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001844,acct_00000088,2025-02-18 19:33:00,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001845,acct_00000088,2025-03-02 19:37:07,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001846,acct_00000088,2025-03-02 13:34:28,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001847,acct_00000088,2025-03-06 19:54:59,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001848,acct_00000088,2025-02-13 17:03:52,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001849,acct_00000088,2025-03-09 18:08:46,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001850,acct_00000088,2025-02-15 08:35:27,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001851,acct_00000088,2025-02-18 07:11:20,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001852,acct_00000088,2025-03-03 13:35:42,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001853,acct_00000088,2025-03-02 19:25:55,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001854,acct_00000088,2025-02-28 08:25:50,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001855,acct_00000088,2025-03-06 16:31:58,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001856,acct_00000088,2025-02-25 09:44:29,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001857,acct_00000088,2025-02-14 11:09:42,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001858,acct_00000088,2025-02-22 10:43:48,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001859,acct_00000088,2025-02-15 14:18:43,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001860,acct_00000088,2025-02-24 08:07:48,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001861,acct_00000088,2025-02-27 17:02:07,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001862,acct_00000088,2025-02-16 10:05:45,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001863,acct_00000088,2025-03-03 13:56:04,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001864,acct_00000088,2025-02-18 19:05:12,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001865,acct_00000088,2025-02-20 11:56:47,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001866,acct_00000088,2025-02-19 11:44:58,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001867,acct_00000088,2025-02-13 19:09:06,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001868,acct_00000088,2025-02-14 15:06:41,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001869,acct_00000088,2025-03-09 10:43:21,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001870,acct_00000088,2025-02-28 15:34:09,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001871,acct_00000088,2025-03-08 09:35:01,control
exp_acct_00000088,onboarding_ai_tooltip,usr_00001872,acct_00000088,2025-02-25 13:58:24,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001873,acct_00000088,2025-02-13 17:30:20,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001874,acct_00000088,2025-02-21 18:57:05,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001875,acct_00000088,2025-02-23 18:29:19,variant_b
exp_acct_00000088,onboarding_ai_tooltip,usr_00001876,acct_00000088,2025-03-09 16:59:28,control
exp_acct_00000089,onboarding_ai_tooltip,usr_00001877,acct_00000089,2025-02-10 18:34:44,control
exp_acct_00000089,onboarding_ai_tooltip,usr_00001878,acct_00000089,2025-01-21 12:36:37,control
exp_acct_00000089,onboarding_ai_tooltip,usr_00001879,acct_00000089,2025-02-05 07:58:13,variant_b
exp_acct_00000089,onboarding_ai_tooltip,usr_00001880,acct_00000089,2025-02-12 13:35:29,control
exp_acct_00000089,onboarding_ai_tooltip,usr_00001881,acct_00000089,2025-01-22 08:55:11,variant_b
exp_acct_00000089,onboarding_ai_tooltip,usr_00001882,acct_00000089,2025-01-23 14:35:50,variant_b
exp_acct_00000089,onboarding_ai_tooltip,usr_00001883,acct_00000089,2025-02-07 16:53:27,control
exp_acct_00000089,onboarding_ai_tooltip,usr_00001884,acct_00000089,2025-02-04 08:07:33,control
exp_acct_00000089,onboarding_ai_tooltip,usr_00001885,acct_00000089,2025-02-04 18:46:14,control
exp_acct_00000090,onboarding_ai_tooltip,usr_00001886,acct_00000090,2025-01-19 09:04:39,control
exp_acct_00000090,onboarding_ai_tooltip,usr_00001887,acct_00000090,2025-01-21 16:31:11,control
exp_acct_00000090,onboarding_ai_tooltip,usr_00001888,acct_00000090,2025-01-29 12:14:49,variant_b
exp_acct_00000090,onboarding_ai_tooltip,usr_00001889,acct_00000090,2025-01-23 08:23:55,variant_b
exp_acct_00000090,onboarding_ai_tooltip,usr_00001890,acct_00000090,2025-01-29 16:00:05,control
exp_acct_00000090,onboarding_ai_tooltip,usr_00001891,acct_00000090,2025-01-25 18:38:01,variant_b
exp_acct_00000090,onboarding_ai_tooltip,usr_00001892,acct_00000090,2025-02-01 10:24:28,control
exp_acct_00000090,onboarding_ai_tooltip,usr_00001893,acct_00000090,2025-01-20 10:43:11,variant_b
